timestamp,open,high,low,close,volume_btc,volume_usd
2026-02-20 17:37:40.346715,49993.99365744809,50003.685740561225,49985.13469132274,49994.53495654305,0.7644537287782148,92481.38170744973
2026-02-20 17:36:40.346718,49993.38067988621,49999.62455046321,49988.78361209953,49995.35750145516,1.0588264630433148,75896.71398570405
2026-02-20 17:35:40.346721,49993.64144270719,50000.673718853206,49991.23356398677,49994.13665780519,1.5712821905993406,5970.135433325056
2026-02-20 17:34:40.346724,49994.04117652914,49994.678809349956,49992.61643427701,49994.345521400195,8.99938311378416,18469.79648143412
2026-02-20 17:33:40.346727,49992.07292230912,49996.52652294208,49988.185388525,49992.38585127631,4.33168992242269,4783.533700995456
2026-02-20 17:32:40.346730,49991.676221584385,49999.23025333755,49986.54125495473,49991.05766522741,9.168888462035257,7836.569817069996
2026-02-20 17:31:40.346733,49993.240202874294,49995.13028646728,49985.24158236428,49991.25452646328,8.193046780345032,34546.62539680681
2026-02-20 17:30:40.346736,49992.116522245116,49998.02460464465,49989.33296600788,49991.99299304328,8.395037950452695,73057.9918827591
2026-02-20 17:29:40.346740,49991.94762953531,49994.26291932931,49984.4892688535,49992.16436132447,2.9396349302051434,25190.93638428815
2026-02-20 17:28:40.346745,49991.78949122908,49996.21396953048,49991.064110587286,49992.04871304208,2.786012685824404,39836.33998468223
2026-02-20 17:27:40.346750,49991.871994113404,50001.02398652703,49986.14307571049,49991.747609346494,5.644676960394497,39993.59148291832
2026-02-20 17:26:40.346754,49989.44079359577,49995.93360485313,49984.033770823684,49990.26908735612,4.237457123700512,59440.3484838871
2026-02-20 17:25:40.346758,49989.66944170647,49998.568557738654,49987.48092733707,49989.549243147725,5.139700814173432,89398.98170933872
2026-02-20 17:24:40.346763,49989.5394167131,49998.108797371664,49980.82849087177,49989.08860437677,0.6267215983912248,98339.50105962841
2026-02-20 17:23:40.346766,49990.35541266656,49999.58720460723,49983.99140535091,49990.14572660299,9.718742893499027,60856.48546846026
2026-02-20 17:22:40.346769,49990.94688682656,49999.44326149336,49984.03212274608,49990.48934489256,0.6758711976172189,51001.977504025424
2026-02-20 17:21:40.346771,49989.160052346546,49988.7591160273,49983.74886967956,49988.726304737196,1.8704298468526845,68505.69281828671
2026-02-20 17:20:40.346775,49987.27849202434,49998.3905376224,49979.95444653482,49989.050388706586,6.8141851958690545,67135.09349478023
2026-02-20 17:19:40.346778,49989.30217658456,49990.03990081702,49981.726030611295,49988.66530642617,1.6394653621129733,52870.640404911755
2026-02-20 17:18:40.346781,49987.3173695802,49988.38764693698,49984.170028776905,49987.988384425866,1.1580122843071115,73958.6735829321
2026-02-20 17:17:40.346785,49987.5042215517,49989.15394606049,49986.21400183687,49988.60006071471,1.6208417755721294,49635.86889550575
2026-02-20 17:16:40.346788,49988.526608409345,49993.12022218897,49988.92044348897,49989.6310602372,0.7130104078424501,99649.38419895258
2026-02-20 17:15:40.346792,49990.99588196679,49996.770381209004,49988.90873198451,49990.562340356315,2.588055528557609,5850.733041243694
2026-02-20 17:14:40.346796,49989.50054790587,49993.74623479828,49979.796293312254,49989.72312283309,2.7840807830466647,44878.34655497445
2026-02-20 17:13:40.346800,49987.73194167326,49989.66945330374,49985.34624149733,49989.413910457246,5.036358666728384,40305.410046652636
2026-02-20 17:12:40.346804,49990.22321170384,49994.510000230395,49980.75830161587,49989.745173888645,4.443352920327273,77260.09173774034
2026-02-20 17:11:40.346808,49989.28111088497,49995.14202643847,49989.01502544692,49990.72071901577,4.789762809973567,19891.710284334113
2026-02-20 17:10:40.346811,49990.38136613645,49997.810037432944,49985.98793606452,49990.24154477793,6.198791091668136,43973.47430276488
2026-02-20 17:09:40.346815,49990.294384726934,49992.852014785516,49980.450701130925,49990.05588580126,2.386518169370484,70096.50912884605
2026-02-20 17:08:40.346818,49989.83512790895,49991.12486256519,49988.03822831306,49988.94955082725,1.4335708978097623,60715.99476536431
2026-02-20 17:07:40.346821,49989.535028989645,49990.312733779945,49981.81350136505,49987.75334420318,8.800894958590881,54967.06131618521
2026-02-20 17:06:40.346824,49987.201193699664,49991.60326825186,49979.3741510186,49988.565870025566,6.376019261732617,44060.5581081769
2026-02-20 17:05:40.346830,49989.86963619808,49995.913758787814,49980.4252763246,49989.92211005414,0.7005666099545164,75448.87122415195
2026-02-20 17:04:40.346833,49989.57376463752,49994.56535478708,49981.39002516145,49989.85009993256,9.61441133401812,64996.087663116836
2026-02-20 17:03:40.346839,49991.28738251641,49994.222578482244,49982.294288506855,49990.853632830454,6.961378172457247,87596.39150925537
2026-02-20 17:02:40.346845,49991.430937626435,49994.95841043834,49984.693439314324,49991.2152688555,1.6018759566614151,73566.88975853453
2026-02-20 17:01:40.346848,49990.21760285816,49994.27938570249,49988.36591801995,49990.570149100895,9.694430873596367,14900.348880524974
2026-02-20 17:00:40.346851,49990.49064251779,50000.65561165351,49983.62475926155,49990.9315447064,3.7175326981713677,62334.26613469747
2026-02-20 16:59:40.346854,49991.35313041769,49994.799551153395,49982.68573662828,49992.46958127287,9.846649790661225,5409.304889489851
2026-02-20 16:58:40.346857,49993.421616816166,50000.61437083648,49987.17442008703,49992.43375523376,1.1224287309935561,39349.71536699584
2026-02-20 16:57:40.346861,49994.45760307117,50001.08050726545,49991.3914252988,49993.99839888957,1.6836952486514076,41781.83296545583
2026-02-20 16:56:40.346864,49992.29642198328,49991.43435384152,49985.64394310783,49991.37865378548,6.608453553660957,85633.40743994637
2026-02-20 16:55:40.346870,49991.89016015338,50002.13231847111,49985.29445272745,49992.200556289856,0.3192203051441251,18856.79897093831
2026-02-20 16:54:40.346875,49991.6307678894,49999.851997064434,49990.204800263855,49992.2876033581,0.2850274480605333,64710.608987405256
2026-02-20 16:53:40.346881,49990.910280940996,49998.81309187114,49984.79670253154,49991.98859600763,7.940630039026514,20046.315235978207
2026-02-20 16:52:40.346885,49992.439274367905,49996.13360386093,49986.20602819532,49992.080356784165,1.7610252842242213,94918.34496858163
2026-02-20 16:51:40.346888,49989.05299464504,49995.64481875871,49983.969288778084,49990.092787869566,9.196020926617312,53420.196332173124
2026-02-20 16:50:40.346892,49991.72177905069,49992.4058249384,49986.81323668433,49989.873115981725,4.3163720054965795,71113.16271801935
2026-02-20 16:49:40.346895,49988.92258597215,49990.585062604696,49988.67756045213,49990.23022855324,8.74915830756283,65007.993657223706
2026-02-20 16:48:40.346899,49991.981782717194,50000.068339182435,49985.473623644924,49991.70812259798,4.235859482456632,31060.21387301902
2026-02-20 16:47:40.346903,49992.75670708692,50000.15469731652,49985.32752248818,49991.189852379706,5.349277049224186,90218.57828188955
2026-02-20 16:46:40.346907,49990.98044853608,49992.00606514296,49987.001236899676,49990.381358776816,3.2334902005964867,63097.618202850645
2026-02-20 16:45:40.346911,49990.05527544572,49997.750162691686,49986.92066505777,49989.87960173323,6.614956535783758,51521.48392035662
2026-02-20 16:44:40.346924,49989.82652020397,49998.20653058379,49987.32255923431,49990.79500385093,3.250191542836355,53307.7086515073
2026-02-20 16:43:40.346929,49989.74198577202,49992.90750497996,49986.22492157561,49991.123754960594,2.309383968715488,89178.36189007823
2026-02-20 16:42:40.346934,49991.364044865746,49994.81228278257,49980.84579740572,49990.593994756826,0.9023683884307375,6852.82781059274
2026-02-20 16:41:40.346937,49992.61340943071,49995.334841398275,49983.471615969676,49991.10726218994,0.6709265434956825,39517.14711701762
2026-02-20 16:40:40.346940,49990.7654897488,49998.80398232234,49982.68694234763,49991.204339739284,3.1291460967026605,84321.12525408229
2026-02-20 16:39:40.346944,49991.0339232222,50000.54959378758,49987.11648904078,49992.17298472982,7.391086117967629,4714.009445643889
2026-02-20 16:38:40.346948,49989.01276220539,49992.41868284986,49986.209695518155,49991.470931635944,2.1356386568018015,64278.94071289142
2026-02-20 16:37:40.346953,49990.16250464568,49996.77296183839,49989.100022874976,49991.143269489345,3.0623517563810165,40923.15413084684
2026-02-20 16:36:40.346957,49990.63750449371,49998.3686463055,49983.540702973194,49990.75116133621,9.061197043369027,21253.76357970098
2026-02-20 16:35:40.346964,49990.886769628916,49997.14955232873,49985.071806330176,49989.28764638808,6.4276592085320745,61529.08185844358
2026-02-20 16:34:40.346970,49990.25690035737,49991.06370190944,49982.159298076964,49989.58376666514,9.205251655277568,83275.0392965515
2026-02-20 16:33:40.346980,49990.14990734203,49995.09987336883,49985.7542681242,49989.844821937324,9.121137736635978,47266.61588027999
2026-02-20 16:32:40.346987,49989.44981573266,49998.42552245759,49988.76476352182,49989.84993539396,0.7277657566083303,15527.001552680485
2026-02-20 16:31:40.346991,49989.032182543335,49992.80053402644,49987.884811382726,49989.61534826059,9.554592316790812,31308.970762374305
2026-02-20 16:30:40.346996,49989.60562511605,49992.45114650766,49980.08427673779,49988.19997751854,0.606661794706431,98153.9717548527
2026-02-20 16:29:40.347002,49987.98007073653,49995.82291730914,49985.19316730018,49987.77933219577,9.263627285710019,11998.096785661894
2026-02-20 16:28:40.347006,49985.334016987326,49988.32981289108,49984.79307345358,49987.43661767925,5.512661022901487,16910.786998379106
2026-02-20 16:27:40.347011,49985.96080076213,49995.22927330891,49977.34065951,49986.634340410026,5.378576870486175,99027.60694307723
2026-02-20 16:26:40.347019,49985.61483866659,49989.58462186567,49979.896698469696,49986.47305469836,7.161314219936208,88328.04094510386
2026-02-20 16:25:40.347026,49986.330841546,49986.89160872109,49985.734030016334,49986.87710555518,8.804191580541127,71005.74572883896
2026-02-20 16:24:40.347032,49989.326202116674,49991.10488290695,49987.32743875507,49988.76329145639,6.208345101046443,15947.34209264238
2026-02-20 16:23:40.347036,49988.83042438742,49989.83287567818,49986.21419494202,49988.93786926922,4.311458552435083,24814.365835309756
2026-02-20 16:22:40.347039,49989.118554252935,49990.119268729904,49983.25546278167,49989.19541965994,1.2077044955492577,18838.03820246499
2026-02-20 16:21:40.347046,49990.4344469055,49996.0493310856,49981.59271904512,49989.120973744175,7.913172128359298,63464.53064604898
2026-02-20 16:20:40.347051,49986.50574143909,49989.341965885265,49984.45723809434,49987.202202528875,1.3701055754609708,40488.01988629805
2026-02-20 16:19:40.347056,49989.039888179315,49996.5231122832,49978.46926827928,49987.17568865343,7.291022025872505,5730.134483314273
2026-02-20 16:18:40.347059,49986.56461127199,49992.400364329274,49986.144117074524,49987.23591886336,5.326456963242057,29837.937969923903
2026-02-20 16:17:40.347062,49989.78835917247,49994.3001435554,49987.623169295424,49989.699160975855,3.9197756551048784,86204.66938040048
2026-02-20 16:16:40.347065,49989.225596415665,49993.84963519327,49979.80215079964,49989.50680001107,6.16856522390834,79808.19100805174
2026-02-20 16:15:40.347069,49989.93176648691,49996.73422375012,49988.46089871687,49989.808347353406,7.746325252137975,64658.16859295221
2026-02-20 16:14:40.347078,49990.21822757877,49994.29626320893,49980.89252250646,49989.7736355837,9.417282222661148,9468.807905219814
2026-02-20 16:13:40.347081,49989.03879278617,49989.89096110833,49981.565606792035,49988.60495754608,2.720499140094219,88396.29109481533
2026-02-20 16:12:40.347085,49988.994663029975,49998.549502167,49989.01690945418,49989.747780360594,9.476588586095813,53917.26306607723
2026-02-20 16:11:40.347090,49989.376798715835,49994.78366688254,49985.66264510428,49990.499713393285,9.61338565527914,49963.02499297466
2026-02-20 16:10:40.347095,49993.79391713123,49992.03079109732,49986.100951808876,49991.290745340324,8.154942093348833,93472.29412124018
2026-02-20 16:09:40.347099,49989.89737354593,49995.67501776051,49981.05996157137,49990.38135788553,8.826228031929256,1875.558665582636
2026-02-20 16:08:40.347103,49992.48336463514,49998.25762078102,49987.57310626569,49991.784152196466,6.9550323858,56033.823476642545
2026-02-20 16:07:40.347111,49988.774659823146,49993.13812577525,49985.91466497903,49990.38230113367,0.4870624773197183,79333.19472768191
2026-02-20 16:06:40.347115,49990.68954550757,49998.97256230421,49989.844320679615,49990.969158227475,5.793277592583381,7305.3569908959
2026-02-20 16:05:40.347118,49993.0324144693,49999.85737231366,49986.76788821891,49993.159613853284,7.497325173311642,36360.034674072056
2026-02-20 16:04:40.347122,49992.64189259808,49998.6724892208,49990.06010776926,49992.16907752815,9.422861033592717,97771.03326745098
2026-02-20 16:03:40.347128,49988.88032565756,49995.81102932723,49990.82744721632,49991.60277979855,5.747473285486849,21966.819114008118
2026-02-20 16:02:40.347131,49991.86857177672,50001.32158417776,49981.73324116293,49991.70243116364,7.962586714748095,53586.763907189576
2026-02-20 16:01:40.347137,49990.049214054154,49993.94084718901,49988.50265922989,49991.19895550952,7.07988330369049,74860.83357742096
2026-02-20 16:00:40.347140,49989.97263778965,49995.42534708861,49988.23776042717,49989.648292078455,2.8799485966210603,39647.01139818662
2026-02-20 15:59:40.347143,49988.68052585642,49992.80740662799,49982.721951307285,49989.71685505326,1.6318079439984499,41379.45141911587
2026-02-20 15:58:40.347146,49987.79906864361,49996.10259886925,49980.437729780315,49988.65455133953,7.533962753911214,7263.566858223673
2026-02-20 15:57:40.347149,49988.85451615978,49989.60605860887,49988.487368838905,49989.12814377017,2.4143067756771233,19819.2414936444
2026-02-20 15:56:40.347152,49987.15639006633,49988.66765821468,49987.15478646124,49988.208719535935,2.5224463908383954,88180.31332604322
2026-02-20 15:55:40.347158,49989.28311949422,49997.867263636144,49988.85691570513,49989.75865394095,6.475067763136411,82013.44640125835
2026-02-20 15:54:40.347161,49987.78202488008,49993.318082259255,49988.505807615395,49988.97540064862,7.911777793892331,31159.213704043763
2026-02-20 15:53:40.347164,49986.820168680715,49992.065139678416,49982.05877434607,49988.65333913241,5.8650877193262385,38789.41859911129
2026-02-20 15:52:40.347167,49990.48481340221,49995.54212497154,49983.58372445239,49989.46685634978,8.861333223402806,44600.63193858255
2026-02-20 15:51:40.347176,49986.93994334053,49995.254985472035,49981.607925467746,49988.23599203335,2.1932883655816773,35248.41919915268
2026-02-20 15:50:40.347181,49988.28477108035,49990.4754654364,49983.40678033521,49988.46345196795,2.598902852453322,65737.25871386216
2026-02-20 15:49:40.347187,49990.52348580373,49991.62490713628,49981.595517868176,49989.770594722235,6.405859491158701,2270.014656291204
2026-02-20 15:48:40.347190,49987.548167385154,49997.74461896527,49982.69642846269,49988.16311148767,8.31074502772114,88136.63753622843
2026-02-20 15:47:40.347195,49987.52257944646,49994.24438841005,49979.160275998205,49988.347745346204,5.439582836614512,30764.260261709307
2026-02-20 15:46:40.347198,49988.83386622912,49992.508792913395,49983.75114281541,49988.60762814045,0.20277757569520727,87364.9727208076
2026-02-20 15:45:40.347201,49990.507384834964,49997.40386795893,49981.48286440012,49989.38945101223,6.801736979148717,45984.19594470543
2026-02-20 15:44:40.347205,49986.98318503627,49993.40408988913,49984.07889676451,49988.15250030135,8.154466086877553,77856.76817897109
2026-02-20 15:43:40.347209,49986.68189585625,49989.24867179202,49982.479804740506,49986.83204368827,2.837781916170144,82752.20405225297
2026-02-20 15:42:40.347213,49985.62149065892,49989.421338310305,49978.864064801506,49987.35398525389,0.6365624659344477,30827.593539492056
2026-02-20 15:41:40.347220,49987.25776892344,49991.619562588814,49986.574371573544,49987.65096992712,5.227724583264727,64392.15610257337
2026-02-20 15:40:40.347224,49987.93566746201,49996.500421380064,49982.25228522764,49987.90146277747,0.5173366814744389,61133.983621761785
2026-02-20 15:39:40.347229,49987.39328634521,49988.862390147406,49980.98454630917,49988.24791098696,4.2185657647609185,48125.39608976959
2026-02-20 15:38:40.347233,49987.11089443156,49989.75314627293,49980.06368011121,49987.56788626538,0.2763966602559249,47487.29901282984
2026-02-20 15:37:40.347237,49986.39191319424,49996.73165815107,49981.88520469084,49987.80013996254,2.3271705567885714,31215.12376343372
2026-02-20 15:36:40.347245,49988.17029104722,49989.31055812554,49983.612567594246,49988.093212435844,3.9493422736804082,31708.860649188235
2026-02-20 15:35:40.347251,49988.4345552667,49993.67511820046,49984.77103657915,49987.378861017816,1.205888308478053,55267.00921893145
2026-02-20 15:34:40.347255,49988.1474916592,49991.37974921017,49980.15037317542,49989.244635528965,1.2301434494879644,4194.7911809454345
2026-02-20 15:33:40.347259,49989.095796683316,49995.77713692499,49986.02058897466,49989.71846844987,8.287911229223695,93432.7738154975
2026-02-20 15:32:40.347263,49989.029711199124,49992.35820662111,49980.53724406734,49988.52716495267,0.5100962808982551,65347.952974008374
2026-02-20 15:31:40.347268,49990.39580928063,49990.20048752562,49988.86706243168,49989.183718561304,6.920765861869093,44900.9104431582
2026-02-20 15:30:40.347272,49986.71584707887,49994.03378756662,49985.88734474422,49988.20903689108,8.16337228855858,7118.79421125535
2026-02-20 15:29:40.347275,49988.82733675741,49995.82654896566,49985.54027356598,49988.99612149482,1.3941513059428254,63371.23850218392
2026-02-20 15:28:40.347278,49990.437847896144,49996.95744326348,49983.438976440724,49990.15471707383,2.0341702716833794,2756.5236116723377
2026-02-20 15:27:40.347282,49989.23197836485,49995.7043788462,49986.14072668386,49989.33403475548,6.450783685790791,68306.85231410972
2026-02-20 15:26:40.347285,49987.820618817845,49995.29965869407,49989.88377287653,49990.29741088472,3.2249014661578674,8179.920304874242
2026-02-20 15:25:40.347290,49991.211281820964,49995.904917980246,49988.971516651116,49990.71019181165,4.816588405225512,65954.11678622151
2026-02-20 15:24:40.347294,49993.05158832274,49997.88865306973,49988.94059844796,49991.53225197165,8.376426811969347,41182.888868694405
2026-02-20 15:23:40.347297,49993.545706705474,50000.33163857177,49991.66857015494,49993.429044954304,1.4660333967044696,66600.22099012988
2026-02-20 15:22:40.347300,49992.15255078501,49999.73242422661,49991.14641123689,49993.1836568383,6.234559966856589,14711.23523175729
2026-02-20 15:21:40.347303,49991.91679342758,49998.29937632308,49984.74035126721,49992.429920673945,9.429737450579921,12620.908011568323
2026-02-20 15:20:40.347314,49993.310319311975,49993.09879609236,49987.420069804815,49991.54040624432,0.6689196339029883,25494.98005997776
2026-02-20 15:19:40.347318,49991.63455850022,49992.83076134429,49986.67280351268,49990.72459595936,0.6940669733491359,41739.620504101884
2026-02-20 15:18:40.347322,49991.287520868325,49993.249734460296,49980.981430883345,49990.64749424994,5.591949488914608,26050.06423611698
2026-02-20 15:17:40.347328,49991.34505880829,50000.18526279563,49986.521627845315,49990.98864622476,9.60475038133386,9119.523053262632
2026-02-20 15:16:40.347333,49990.6041999119,49998.859287942054,49981.98875569877,49991.26533702409,2.2826890594312093,33177.78173235942
2026-02-20 15:15:40.347336,49991.89194909247,49997.62118846849,49989.101889290956,49992.09252027312,3.3748405001903854,70870.329112847
2026-02-20 15:14:40.347340,49992.027599429326,49994.626091450446,49988.09925956596,49992.105522165,1.0766149480239493,58725.52431419784
2026-02-20 15:13:40.347343,49994.10863055822,49994.6679714746,49989.59622268148,49993.55905624216,3.6862475813248134,96369.13094693517
2026-02-20 15:12:40.347347,49994.80331830319,50002.28199166872,49987.83361108578,49993.29439940892,0.5388915521987915,44156.244438064314
2026-02-20 15:11:40.347351,49997.13290671231,50004.94122873374,49990.172095666974,49996.01456857551,3.9520305776729576,33947.43315865987
2026-02-20 15:10:40.347355,49995.22085156748,49997.74719188023,49994.15898563285,49996.640235923274,5.599328971926107,69674.27324158064
2026-02-20 15:09:40.347362,49996.007073335764,50003.75524502782,49987.84723586269,49995.78307836686,9.752547784174187,41783.920156836946
2026-02-20 15:08:40.347369,49995.44894921396,49999.1786365619,49989.74692632203,49994.7121858688,8.202040998455304,62212.617604589395
2026-02-20 15:07:40.347372,49995.81351861418,49998.43432761235,49995.124222748855,49995.19465828404,8.238447566675957,94682.44077606998
2026-02-20 15:06:40.347375,49994.34196173533,50002.3622408608,49989.05778916555,49994.971195498714,2.358628813264752,50419.73362538322
2026-02-20 15:05:40.347378,49998.59930520857,50001.82849140341,49987.70460157751,49995.6851959928,0.9636235514715665,50319.32558324162
2026-02-20 15:04:40.347382,49994.881349055046,50003.95873469331,49993.65376623922,49996.15843361738,6.070439570632011,77741.48581930225
2026-02-20 15:03:40.347385,49995.00241625805,49996.82889331105,49995.7068946111,49996.08560470472,5.259268131052098,75851.58886311705
2026-02-20 15:02:40.347388,49995.472406067915,49998.424681186225,49987.16702443014,49995.23881098665,5.21338837811855,52106.913192688946
2026-02-20 15:01:40.347392,49995.84076681694,49996.91713226614,49983.96119660226,49993.72396376197,1.1791790633870276,7407.314540782256
2026-02-20 15:00:40.347396,49992.4412539592,49996.57497973278,49992.51181266325,49993.2774488099,4.9894604532069255,98097.91239160852
2026-02-20 14:59:40.347401,49993.86801923857,49999.15864633066,49984.75347953096,49994.13384760422,1.5885218319357268,38354.72168189808
2026-02-20 14:58:40.347406,49995.42523502137,49997.17807937917,49990.755197228595,49994.34794134836,4.278934477747199,32353.93522842617
2026-02-20 14:57:40.347410,49993.08434041475,49997.546038670516,49983.687806483766,49993.102202569644,0.7154100631836787,98173.13649513059
2026-02-20 14:56:40.347415,49992.940779640965,49996.953159426645,49986.78699025547,49993.27538349549,8.583236734144833,87341.38647250333
2026-02-20 14:55:40.347420,49994.226333777115,50001.01366135543,49984.75825775074,49993.660700875225,0.2304828544285865,33691.44754191182
2026-02-20 14:54:40.347423,49993.04936142925,49998.811851395774,49984.91851318851,49992.776843439024,9.399299080508765,31522.59651954383
2026-02-20 14:53:40.347426,49993.9610073306,49999.46686286814,49992.65059111676,49992.930568544965,8.642629045016495,72374.46012077683
2026-02-20 14:52:40.347429,49994.28024615248,49995.09461620424,49992.33435224016,49992.98877726341,7.550819918436099,34097.27434701277
2026-02-20 14:51:40.347432,49992.15281002559,49995.10082861885,49986.5883609144,49991.84580696558,9.827250764628674,25891.764353276092
2026-02-20 14:50:40.347435,49992.495327051314,49992.415248802055,49990.90740412748,49992.20359432593,0.6328179715630728,97987.41384579898
2026-02-20 14:49:40.347449,49992.97848983458,49993.84812592523,49988.15403646073,49992.7643788523,6.4518113499182315,57005.313540606105
2026-02-20 14:48:40.347452,49994.336560652126,49996.49797241537,49984.30112710983,49993.84743009548,8.508090695669988,76487.26450423947
2026-02-20 14:47:40.347461,49994.95640278538,49995.55586936053,49991.95365927197,49994.90123214751,1.3535092556546169,71592.4410094972
2026-02-20 14:46:40.347464,49993.52295429723,49999.549886783105,49988.6344356414,49993.523562779556,5.88927228879862,75797.07347036117
2026-02-20 14:45:40.347467,49993.78236486047,50002.56703889888,49988.74314143896,49992.58573773964,3.999826896077251,90435.60764217078
2026-02-20 14:44:40.347470,49994.6168891872,49994.1089251475,49986.802503364364,49993.100773006845,4.414688422136224,50576.06495649018
2026-02-20 14:43:40.347474,49992.107006013124,50001.82686108445,49991.67610965124,49993.61455895776,9.13398844531374,75584.43974689193
2026-02-20 14:42:40.347478,49994.139627795805,49995.317769116715,49991.53021374272,49994.12960664406,5.432649357719851,79884.56959798407
2026-02-20 14:41:40.347482,49997.29364370127,50004.68147832268,49989.39465962107,49997.982338134716,1.0232942439786092,94692.07396410606
2026-02-20 14:40:40.347485,49998.24225717893,50004.984804676,49990.43986640681,49998.55322864541,9.378440121059846,71596.57360221475
2026-02-20 14:39:40.347490,50000.09131049533,50008.7159636337,49991.79689739688,49999.68879428559,1.9335905885726654,89368.96413910303
2026-02-20 14:38:40.347500,50001.31223442063,50001.78225218589,49992.933599955904,50000.642796049084,8.937104483073433,10408.771919796221
2026-02-20 14:37:40.347505,50001.18206085679,50004.44863196121,49996.699812365776,50001.294187300395,9.712115138745064,13483.562796899792
2026-02-20 14:36:40.347512,49999.06557772103,50001.8867156593,49993.69001033043,50000.97891805575,8.790590885290886,16676.27276152391
2026-02-20 14:35:40.347517,50000.77284169567,50005.811720534286,49997.86583909752,50001.73788727624,6.803624400308313,15336.494132300413
